country_code,country,year,slum_pct,urban_pop,slum_population,start_year,end_year,slum_change_total,urban_growth_total,slum_population_change_total
GTM,Guatemala,2008,46.5495,6983834.0,3250939.80783,2000,2022,-17.89609,94.96904681181667,901023.9621995003
GTM,Guatemala,2010,44.31286,7442478.0,3297974.8566707997,2000,2022,-17.89609,94.96904681181667,901023.9621995003
GTM,Guatemala,2012,42.07621,7899783.0,3323929.2846243004,2000,2022,-17.89609,94.96904681181667,901023.9621995003
GTM,Guatemala,2014,39.83957,8334186.0,3320303.8654002002,2000,2022,-17.89609,94.96904681181667,901023.9621995003
GTM,Guatemala,2016,37.60292,8729967.0,3282722.5070363996,2000,2022,-17.89609,94.96904681181667,901023.9621995003
GTM,Guatemala,2018,37.6,9070721.0,3410591.096,2000,2022,-17.89609,94.96904681181667,901023.9621995003
GTM,Guatemala,2020,37.6,9468129.0,3560016.504,2000,2022,-17.89609,94.96904681181667,901023.9621995003
GTM,Guatemala,2022,37.6,9862402.0,3708263.1520000002,2000,2022,-17.89609,94.96904681181667,901023.9621995003
GIN,Guinea,2000,40.66534,2606457.0,1059924.6010038,2000,2022,3.2920000000000016,100.8059983341371,1240768.287871
GIN,Guinea,2002,41.49952,2733470.0,1134376.9293439998,2000,2022,3.2920000000000016,100.8059983341371,1240768.287871
GIN,Guinea,2004,42.3337,2909430.0,1231669.36791,2000,2022,3.2920000000000016,100.8059983341371,1240768.287871
GIN,Guinea,2006,43.16788,3086018.0,1332168.5470184,2000,2022,3.2920000000000016,100.8059983341371,1240768.287871
GIN,Guinea,2008,44.00206,3292080.0,1448583.016848,2000,2022,3.2920000000000016,100.8059983341371,1240768.287871
GIN,Guinea,2010,44.83624,3514661.0,1575841.8411463997,2000,2022,3.2920000000000016,100.8059983341371,1240768.287871
GIN,Guinea,2012,45.67042,3749531.0,1712426.5557302,2000,2022,3.2920000000000016,100.8059983341371,1240768.287871
GIN,Guinea,2014,46.5046,3994619.0,1857681.5874740002,2000,2022,3.2920000000000016,100.8059983341371,1240768.287871
GIN,Guinea,2016,47.33878,4262990.0,2018047.4575220002,2000,2022,3.2920000000000016,100.8059983341371,1240768.287871
GIN,Guinea,2018,48.17296,4555352.0,2194447.8968192004,2000,2022,3.2920000000000016,100.8059983341371,1240768.287871
GIN,Guinea,2020,49.00714,4877837.0,2390488.4075618,2000,2022,3.2920000000000016,100.8059983341371,1240768.287871
GIN,Guinea,2022,43.95734,5233922.0,2300692.8888748,2000,2022,3.2920000000000016,100.8059983341371,1240768.287871
GNB,Guinea-Bissau,2008,75.2,585282.0,440132.064,2008,2022,-16.200000000000003,62.47108231587508,120907.196
GNB,Guinea-Bissau,2010,75.2,626689.0,471270.128,2008,2022,-16.200000000000003,62.47108231587508,120907.196
GNB,Guinea-Bissau,2012,75.24783,674911.0,507855.8819313,2008,2022,-16.200000000000003,62.47108231587508,120907.196
GNB,Guinea-Bissau,2014,71.63847,726521.0,520468.5286287,2008,2022,-16.200000000000003,62.47108231587508,120907.196
GNB,Guinea-Bissau,2016,68.0291,780132.0,530716.7784119999,2008,2022,-16.200000000000003,62.47108231587508,120907.196
GNB,Guinea-Bissau,2018,64.41973,835084.0,537958.8580732,2008,2022,-16.200000000000003,62.47108231587508,120907.196
GNB,Guinea-Bissau,2020,60.81037,891949.0,542397.4871113,2008,2022,-16.200000000000003,62.47108231587508,120907.196
GNB,Guinea-Bissau,2022,59.0,950914.0,561039.26,2008,2022,-16.200000000000003,62.47108231587508,120907.196
GUY,Guyana,2000,26.1,219974.0,57413.214,2000,2022,-14.79639,-1.1915044505259713,-32844.47855669999
GUY,Guyana,2002,26.1,217486.0,56763.846000000005,2000,2022,-14.79639,-1.1915044505259713,-32844.47855669999
GUY,Guyana,2004,25.31799,213987.0,54177.207261300005,2000,2022,-14.79639,-1.1915044505259713,-32844.47855669999
GUY,Guyana,2006,23.67077,208416.0,49333.6720032,2000,2022,-14.79639,-1.1915044505259713,-32844.47855669999
GUY,Guyana,2008,22.02354,202667.0,44634.4478118,2000,2022,-14.79639,-1.1915044505259713,-32844.47855669999
GUY,Guyana,2010,20.37632,198247.0,40395.4431104,2000,2022,-14.79639,-1.1915044505259713,-32844.47855669999
GUY,Guyana,2012,18.7291,197020.0,36900.072819999994,2000,2022,-14.79639,-1.1915044505259713,-32844.47855669999
GUY,Guyana,2014,17.08187,199130.0,34015.127731,2000,2022,-14.79639,-1.1915044505259713,-32844.47855669999
GUY,Guyana,2016,15.43465,201638.0,31122.119566999998,2000,2022,-14.79639,-1.1915044505259713,-32844.47855669999
GUY,Guyana,2018,13.78743,209120.0,28832.273616000002,2000,2022,-14.79639,-1.1915044505259713,-32844.47855669999
GUY,Guyana,2020,12.1402,213450.0,25913.2569,2000,2022,-14.79639,-1.1915044505259713,-32844.47855669999
GUY,Guyana,2022,11.30361,217353.0,24568.735443300004,2000,2022,-14.79639,-1.1915044505259713,-32844.47855669999
HTI,Haiti,2000,61.2833,3058951.0,1874626.1181829998,2000,2022,-10.224149999999995,102.51971999551482,1288477.5018955
HTI,Haiti,2002,59.97767,3440551.0,2063562.3249617002,2000,2022,-10.224149999999995,102.51971999551482,1288477.5018955
HTI,Haiti,2004,58.67204,3730778.0,2188923.5604712,2000,2022,-10.224149999999995,102.51971999551482,1288477.5018955
HTI,Haiti,2006,57.36641,3989356.0,2288550.3193196002,2000,2022,-10.224149999999995,102.51971999551482,1288477.5018955
HTI,Haiti,2008,56.06078,4258801.0,2387517.0592478,2000,2022,-10.224149999999995,102.51971999551482,1288477.5018955
HTI,Haiti,2010,54.75515,4516179.0,2472840.5857185,2000,2022,-10.224149999999995,102.51971999551482,1288477.5018955
HTI,Haiti,2012,53.44951,4776242.0,2552877.9454142,2000,2022,-10.224149999999995,102.51971999551482,1288477.5018955
HTI,Haiti,2014,52.14388,5059275.0,2638102.28487,2000,2022,-10.224149999999995,102.51971999551482,1288477.5018955
HTI,Haiti,2016,50.83825,5345100.0,2717355.3007500004,2000,2022,-10.224149999999995,102.51971999551482,1288477.5018955
HTI,Haiti,2018,49.53262,5631902.0,2789628.6164324,2000,2022,-10.224149999999995,102.51971999551482,1288477.5018955
HTI,Haiti,2020,48.9,5917721.0,2893765.569,2000,2022,-10.224149999999995,102.51971999551482,1288477.5018955
HTI,Haiti,2022,51.05915,6194979.0,3163103.6200785,2000,2022,-10.224149999999995,102.51971999551482,1288477.5018955
HND,Honduras,2000,44.4,2981266.0,1323682.104,2000,2018,-12.899999999999999,83.0535416832983,395371.4909999999
HND,Honduras,2002,44.4,3220978.0,1430114.232,2000,2018,-12.899999999999999,83.0535416832983,395371.4909999999
HND,Honduras,2004,43.24,3472422.0,1501475.2728,2000,2018,-12.899999999999999,83.0535416832983,395371.4909999999
HND,Honduras,2006,40.9,3734927.0,1527585.143,2000,2018,-12.899999999999999,83.0535416832983,395371.4909999999
HND,Honduras,2008,38.56,4008796.0,1545791.7376,2000,2018,-12.899999999999999,83.0535416832983,395371.4909999999
HND,Honduras,2010,36.22,4293985.0,1555281.3669999999,2000,2018,-12.899999999999999,83.0535416832983,395371.4909999999
HND,Honduras,2012,33.88,4589721.0,1554997.4748000002,2000,2018,-12.899999999999999,83.0535416832983,395371.4909999999
HND,Honduras,2014,31.54,4882921.0,1540073.2834,2000,2018,-12.899999999999999,83.0535416832983,395371.4909999999
HND,Honduras,2016,31.5,5166158.0,1627339.77,2000,2018,-12.899999999999999,83.0535416832983,395371.4909999999
HND,Honduras,2018,31.5,5457313.0,1719053.595,2000,2018,-12.899999999999999,83.0535416832983,395371.4909999999
HUN,Hungary,2000,15.4,6561594.0,1010485.476,2000,2016,-8.2,4.822532451718287,-515267.388
HUN,Hungary,2002,14.2,6607159.0,938216.5779999999,2000,2016,-8.2,4.822532451718287,-515267.388
HUN,Hungary,2004,12.9,6571923.0,847778.067,2000,2016,-8.2,4.822532451718287,-515267.388
HUN,Hungary,2006,11.6,6749388.0,782929.0079999999,2000,2016,-8.2,4.822532451718287,-515267.388
HUN,Hungary,2008,10.4,6835775.0,710920.6000000001,2000,2016,-8.2,4.822532451718287,-515267.388
HUN,Hungary,2010,9.1,6953071.0,632729.461,2000,2016,-8.2,4.822532451718287,-515267.388
HUN,Hungary,2012,7.9,6902313.0,545282.727,2000,2016,-8.2,4.822532451718287,-515267.388
HUN,Hungary,2014,7.2,6913324.0,497759.32800000004,2000,2016,-8.2,4.822532451718287,-515267.388
HUN,Hungary,2016,7.2,6878029.0,495218.08800000005,2000,2016,-8.2,4.822532451718287,-515267.388
ISL,Iceland,2000,0.0,258617.0,0.0,2000,2022,0.0,39.11111798528326,0.0
ISL,Iceland,2002,0.0,265002.0,0.0,2000,2022,0.0,39.11111798528326,0.0
ISL,Iceland,2004,0.0,269987.0,0.0,2000,2022,0.0,39.11111798528326,0.0
ISL,Iceland,2006,0.0,280072.0,0.0,2000,2022,0.0,39.11111798528326,0.0
ISL,Iceland,2008,0.0,295400.0,0.0,2000,2022,0.0,39.11111798528326,0.0
ISL,Iceland,2010,0.0,297237.0,0.0,2000,2022,0.0,39.11111798528326,0.0
ISL,Iceland,2012,0.0,299917.0,0.0,2000,2022,0.0,39.11111798528326,0.0
ISL,Iceland,2014,0.0,306498.0,0.0,2000,2022,0.0,39.11111798528326,0.0
ISL,Iceland,2016,0.0,314582.0,0.0,2000,2022,0.0,39.11111798528326,0.0
ISL,Iceland,2018,0.0,331038.0,0.0,2000,2022,0.0,39.11111798528326,0.0
ISL,Iceland,2020,0.0,344976.0,0.0,2000,2022,0.0,39.11111798528326,0.0
ISL,Iceland,2022,0.0,359765.0,0.0,2000,2022,0.0,39.11111798528326,0.0
IND,India,2018,5.41,460489278.0,24912469.9398,2018,2019,0.0,1.9971902581410375,497549.42269999906
IND,India,2019,5.41,469686125.0,25410019.3625,2018,2019,0.0,1.9971902581410375,497549.42269999906
IDN,Indonesia,2000,35.12568,90722754.0,31866984.257227205,2000,2022,-15.714850000000002,76.702470914849,-749609.2428388037
IDN,Indonesia,2002,33.47149,97235689.0,32546233.920066103,2000,2022,-15.714850000000002,76.702470914849,-749609.2428388037
IDN,Indonesia,2004,31.81729,103587360.0,32958690.734543998,2000,2022,-15.714850000000002,76.702470914849,-749609.2428388037
IDN,Indonesia,2006,30.1631,109961391.0,33167764.328720998,2000,2022,-15.714850000000002,76.702470914849,-749609.2428388037
IDN,Indonesia,2008,28.5089,116391264.0,33181869.062496,2000,2022,-15.714850000000002,76.702470914849,-749609.2428388037
IDN,Indonesia,2010,26.85471,122788468.0,32974486.994842798,2000,2022,-15.714850000000002,76.702470914849,-749609.2428388037
IDN,Indonesia,2012,25.20051,129279032.0,32578975.387063205,2000,2022,-15.714850000000002,76.702470914849,-749609.2428388037
IDN,Indonesia,2014,23.54632,135911187.0,32002083.006818403,2000,2022,-15.714850000000002,76.702470914849,-749609.2428388037
IDN,Indonesia,2016,21.89212,142402781.0,31174987.699857198,2000,2022,-15.714850000000002,76.702470914849,-749609.2428388037
IDN,Indonesia,2018,20.23793,148731816.0,30100240.809808798,2000,2022,-15.714850000000002,76.702470914849,-749609.2428388037
IDN,Indonesia,2020,19.41083,154661763.0,30021131.890932903,2000,2022,-15.714850000000002,76.702470914849,-749609.2428388037
IDN,Indonesia,2022,19.41083,160309348.0,31117375.0143884,2000,2022,-15.714850000000002,76.702470914849,-749609.2428388037
IRN,"Iran, Islamic Rep.",2000,57.60128,42825431.0,24667996.4215168,2000,2022,-12.911380000000001,59.57255865095672,5872024.7692472
IRN,"Iran, Islamic Rep.",2002,56.79227,44837931.0,25464478.8359337,2000,2022,-12.911380000000001,59.57255865095672,5872024.7692472
IRN,"Iran, Islamic Rep.",2004,55.97413,47252106.0,26448955.2401778,2000,2022,-12.911380000000001,59.57255865095672,5872024.7692472
IRN,"Iran, Islamic Rep.",2006,55.27324,50134721.0,27711084.6616604,2000,2022,-12.911380000000001,59.57255865095672,5872024.7692472
IRN,"Iran, Islamic Rep.",2008,54.47522,52391005.0,28540115.233961,2000,2022,-12.911380000000001,59.57255865095672,5872024.7692472
IRN,"Iran, Islamic Rep.",2010,53.69789,54666286.0,29354642.123365402,2000,2022,-12.911380000000001,59.57255865095672,5872024.7692472
IRN,"Iran, Islamic Rep.",2012,52.94421,56958998.0,30156491.515015803,2000,2022,-12.911380000000001,59.57255865095672,5872024.7692472
IRN,"Iran, Islamic Rep.",2014,52.19329,59359901.0,30981885.272642896,2000,2022,-12.911380000000001,59.57255865095672,5872024.7692472
IRN,"Iran, Islamic Rep.",2016,51.44004,61920147.0,31851748.3848588,2000,2022,-12.911380000000001,59.57255865095672,5872024.7692472
IRN,"Iran, Islamic Rep.",2018,50.66515,64419215.0,32638091.908572495,2000,2022,-12.911380000000001,59.57255865095672,5872024.7692472
IRN,"Iran, Islamic Rep.",2020,50.42596,66317730.0,33441352.002708003,2000,2022,-12.911380000000001,59.57255865095672,5872024.7692472
IRN,"Iran, Islamic Rep.",2022,44.6899,68337636.0,30540021.190764,2000,2022,-12.911380000000001,59.57255865095672,5872024.7692472
IRQ,Iraq,2000,33.89419,16518769.0,5598902.9505211,2000,2022,15.444749999999999,86.40214049848389,9593217.3238855
IRQ,Iraq,2002,35.43867,17656844.0,6257350.6775748,2000,2022,15.444749999999999,86.40214049848389,9593217.3238855
IRQ,Iraq,2004,36.98314,18813690.0,6957893.311865999,2000,2022,15.444749999999999,86.40214049848389,9593217.3238855
IRQ,Iraq,2006,38.52762,19619216.0,7558816.9874592,2000,2022,15.444749999999999,86.40214049848389,9593217.3238855
IRQ,Iraq,2008,40.07209,19948581.0,7993813.332042901,2000,2022,15.444749999999999,86.40214049848389,9593217.3238855
IRQ,Iraq,2010,41.61657,21439401.0,8922343.3247457,2000,2022,15.444749999999999,86.40214049848389,9593217.3238855
IRQ,Iraq,2012,43.16104,23296629.0,10055067.3613416,2000,2022,15.444749999999999,86.40214049848389,9593217.3238855
IRQ,Iraq,2014,44.70552,25463207.0,11383459.0980264,2000,2022,15.444749999999999,86.40214049848389,9593217.3238855
IRQ,Iraq,2016,46.24999,26895031.0,12438949.147996899,2000,2022,15.444749999999999,86.40214049848389,9593217.3238855
IRQ,Iraq,2018,47.79447,28136215.0,13447554.837310499,2000,2022,15.444749999999999,86.40214049848389,9593217.3238855
IRQ,Iraq,2020,49.33894,29426163.0,14518556.906872202,2000,2022,15.444749999999999,86.40214049848389,9593217.3238855
IRQ,Iraq,2022,49.33894,30791339.0,15192120.2744066,2000,2022,15.444749999999999,86.40214049848389,9593217.3238855
IRL,Ireland,2000,6.2,2249802.0,139487.724,2000,2022,2.3,48.03907188277013,143612.086
IRL,Ireland,2002,6.4,2344884.0,150072.576,2000,2022,2.3,48.03907188277013,143612.086
IRL,Ireland,2004,6.7,2450276.0,164168.492,2000,2022,2.3,48.03907188277013,143612.086
IRL,Ireland,2006,6.9,2597077.0,179198.31300000002,2000,2022,2.3,48.03907188277013,143612.086
IRL,Ireland,2008,7.2,2754703.0,198338.616,2000,2022,2.3,48.03907188277013,143612.086
IRL,Ireland,2010,7.5,2822329.0,211674.675,2000,2022,2.3,48.03907188277013,143612.086
IRL,Ireland,2012,7.7,2863344.0,220477.48799999998,2000,2022,2.3,48.03907188277013,143612.086
IRL,Ireland,2014,8.0,2912736.0,233018.88,2000,2022,2.3,48.03907188277013,143612.086
IRL,Ireland,2016,8.3,2987319.0,247947.477,2000,2022,2.3,48.03907188277013,143612.086
IRL,Ireland,2018,8.5,3089890.0,262640.65,2000,2022,2.3,48.03907188277013,143612.086
IRL,Ireland,2020,8.5,3198795.0,271897.575,2000,2022,2.3,48.03907188277013,143612.086
IRL,Ireland,2022,8.5,3330586.0,283099.81,2000,2022,2.3,48.03907188277013,143612.086
ITA,Italy,2000,0.02,38261241.0,7652.2482,2000,2022,0.0,7.1712310638329795,548.760400000001
ITA,Italy,2002,0.02,38452211.0,7690.4422,2000,2022,0.0,7.1712310638329795,548.760400000001
ITA,Italy,2004,0.02,39038213.0,7807.6426,2000,2022,0.0,7.1712310638329795,548.760400000001
ITA,Italy,2006,0.02,39525759.0,7905.151800000001,2000,2022,0.0,7.1712310638329795,548.760400000001
ITA,Italy,2008,0.02,40208653.0,8041.730600000001,2000,2022,0.0,7.1712310638329795,548.760400000001
ITA,Italy,2010,0.02,40806631.0,8161.3262,2000,2022,0.0,7.1712310638329795,548.760400000001
ITA,Italy,2012,0.02,41388031.0,8277.6062,2000,2022,0.0,7.1712310638329795,548.760400000001
ITA,Italy,2014,0.02,41971609.0,8394.3218,2000,2022,0.0,7.1712310638329795,548.760400000001
ITA,Italy,2016,0.02,41838346.0,8367.6692,2000,2022,0.0,7.1712310638329795,548.760400000001
ITA,Italy,2018,0.02,41791290.0,8358.258,2000,2022,0.0,7.1712310638329795,548.760400000001
ITA,Italy,2020,0.02,41321146.0,8264.2292,2000,2022,0.0,7.1712310638329795,548.760400000001
ITA,Italy,2022,0.02,41005043.0,8201.008600000001,2000,2022,0.0,7.1712310638329795,548.760400000001
JAM,Jamaica,2022,0.8835,1646363.0,14545.617105,2022,2022,0.0,0.0,0.0
JPN,Japan,2022,2.0,115087029.0,2301740.58,2022,2022,0.0,0.0,0.0
JOR,Jordan,2014,12.9,7739973.0,998456.517,2014,2016,10.499999999999998,17.08101565728976,1122060.6089999997
JOR,Jordan,2016,23.4,9062039.0,2120517.1259999997,2014,2016,10.499999999999998,17.08101565728976,1122060.6089999997
KAZ,Kazakhstan,2000,24.45811,8684332.0,2124023.4733252004,2000,2022,-23.664350000000002,41.750649330311184,-2026310.8473780004
KAZ,Kazakhstan,2002,21.67406,8690175.0,1883513.743605,2000,2022,-23.664350000000002,41.750649330311184,-2026310.8473780004
KAZ,Kazakhstan,2004,18.89002,8704922.0,1644361.5067844,2000,2022,-23.664350000000002,41.750649330311184,-2026310.8473780004
KAZ,Kazakhstan,2006,16.10598,8762632.0,1411307.7573935997,2000,2022,-23.664350000000002,41.750649330311184,-2026310.8473780004
KAZ,Kazakhstan,2008,13.32194,8891477.0,1184517.2310537999,2000,2022,-23.664350000000002,41.750649330311184,-2026310.8473780004
KAZ,Kazakhstan,2010,10.5379,9126462.0,961737.4390980001,2000,2022,-23.664350000000002,41.750649330311184,-2026310.8473780004
KAZ,Kazakhstan,2012,7.75386,9465070.0,733908.276702,2000,2022,-23.664350000000002,41.750649330311184,-2026310.8473780004
KAZ,Kazakhstan,2014,4.96982,9897380.0,491881.97071600007,2000,2022,-23.664350000000002,41.750649330311184,-2026310.8473780004
KAZ,Kazakhstan,2016,2.18578,10420907.0,227778.10102459998,2000,2022,-23.664350000000002,41.750649330311184,-2026310.8473780004
KAZ,Kazakhstan,2018,0.79376,11026194.0,87521.51749439999,2000,2022,-23.664350000000002,41.750649330311184,-2026310.8473780004
KAZ,Kazakhstan,2020,0.79376,11686761.0,92764.8341136,2000,2022,-23.664350000000002,41.750649330311184,-2026310.8473780004
KAZ,Kazakhstan,2022,0.79376,12310097.0,97712.6259472,2000,2022,-23.664350000000002,41.750649330311184,-2026310.8473780004
KEN,Kenya,2000,63.18451,5961692.0,3766865.8779092003,2000,2022,-22.688760000000002,186.02572893735535,3138458.4782383004
KEN,Kenya,2002,61.63811,7132438.0,4396299.9801218,2000,2022,-22.688760000000002,186.02572893735535,3138458.4782383004
KEN,Kenya,2004,60.09171,8822339.0,5301494.3670969,2000,2022,-22.688760000000002,186.02572893735535,3138458.4782383004
KEN,Kenya,2006,58.54531,10695917.0,6261957.764992701,2000,2022,-22.688760000000002,186.02572893735535,3138458.4782383004
KEN,Kenya,2008,56.99891,12319823.0,7022164.8239293005,2000,2022,-22.688760000000002,186.02572893735535,3138458.4782383004
KEN,Kenya,2010,55.45251,13258016.0,7351902.6482016,2000,2022,-22.688760000000002,186.02572893735535,3138458.4782383004
KEN,Kenya,2012,53.90611,13980976.0,7536600.301633599,2000,2022,-22.688760000000002,186.02572893735535,3138458.4782383004
KEN,Kenya,2014,52.35971,14641205.0,7666092.478505501,2000,2022,-22.688760000000002,186.02572893735535,3138458.4782383004
KEN,Kenya,2016,50.81331,15236332.0,7742084.6117892,2000,2022,-22.688760000000002,186.02572893735535,3138458.4782383004
KEN,Kenya,2018,50.81331,15762021.0,8009204.5929951,2000,2022,-22.688760000000002,186.02572893735535,3138458.4782383004
KEN,Kenya,2020,50.81331,16295124.0,8280091.8730044,2000,2022,-22.688760000000002,186.02572893735535,3138458.4782383004
KEN,Kenya,2022,40.49575,17051973.0,6905324.356147501,2000,2022,-22.688760000000002,186.02572893735535,3138458.4782383004
KIR,Kiribati,2000,18.1,38394.0,6949.314000000001,2000,2022,-12.16562,105.83945408136688,-2259.3734860000013
KIR,Kiribati,2002,16.8,40133.0,6742.344,2000,2022,-12.16562,105.83945408136688,-2259.3734860000013
KIR,Kiribati,2004,15.55,41820.0,6503.01,2000,2022,-12.16562,105.83945408136688,-2259.3734860000013
KIR,Kiribati,2006,14.35,43742.0,6276.977,2000,2022,-12.16562,105.83945408136688,-2259.3734860000013
KIR,Kiribati,2008,13.1,47886.0,6273.066,2000,2022,-12.16562,105.83945408136688,-2259.3734860000013
KIR,Kiribati,2010,11.8,52678.0,6216.004000000001,2000,2022,-12.16562,105.83945408136688,-2259.3734860000013
KIR,Kiribati,2012,10.6,55670.0,5901.0199999999995,2000,2022,-12.16562,105.83945408136688,-2259.3734860000013
KIR,Kiribati,2014,9.35,58114.0,5433.659,2000,2022,-12.16562,105.83945408136688,-2259.3734860000013
KIR,Kiribati,2016,8.1,61337.0,4968.2970000000005,2000,2022,-12.16562,105.83945408136688,-2259.3734860000013
KIR,Kiribati,2018,6.85,66536.0,4557.715999999999,2000,2022,-12.16562,105.83945408136688,-2259.3734860000013
KIR,Kiribati,2020,5.6,73657.0,4124.7919999999995,2000,2022,-12.16562,105.83945408136688,-2259.3734860000013
KIR,Kiribati,2022,5.93438,79030.0,4689.940514,2000,2022,-12.16562,105.83945408136688,-2259.3734860000013
PRK,"Korea, Dem. People's Rep.",2022,23.03639,16647054.0,3834880.2829506,2022,2022,0.0,0.0,0.0
